createdAt,status,seqNumber,slot,completedAt,pax,grossTotal,nettTotal,type
2023-08-18 23:38:08.458 UTC,COMPLETED,1634,06,2023-08-18 23:52:42.466 UTC,6,16.9,18.6,Dine In
2023-08-18 16:59:06.759 UTC,COMPLETED,1628,08,2023-08-18 17:14:44.557 UTC,1,21.4,23.5,Dine In
2023-08-18 02:25:45.33 UTC,COMPLETED,1543,05,2023-08-18 02:58:55.459 UTC,2,43.1,47.4,Dine In
2023-08-18 04:18:56.709 UTC,COMPLETED,1553,12,2023-08-18 04:39:56.38 UTC,2,46.8,51.5,Dine In
2023-08-18 07:37:56.725 UTC,COMPLETED,1571,17,2023-08-18 07:48:33.087 UTC,1,13.0,14.3,Dine In
2023-08-18 10:27:47.797 UTC,COMPLETED,1580,08,2023-08-18 10:50:05.506 UTC,8,46.7,51.4,Dine In
2023-08-18 15:11:49.42 UTC,COMPLETED,1605,18,2023-08-18 15:59:50.481 UTC,2,33.9,37.3,Dine In
2023-08-18 05:02:49.672 UTC,COMPLETED,1561,16,2023-08-18 05:29:44.509 UTC,2,0.0,0.0,Dine In
2023-08-18 09:37:23.606 UTC,COMPLETED,1579,17,2023-08-18 09:57:57.945 UTC,1,14.9,16.4,Dine In
2023-08-18 08:28:59.153 UTC,COMPLETED,1575,05,2023-08-18 08:52:41.148 UTC,1,19.4,21.3,Dine In
2023-08-18 08:52:54.174 UTC,COMPLETED,1577,17,2023-08-18 09:14:04.668 UTC,1,21.4,23.5,Dine In
2023-08-18 04:55:33.469 UTC,COMPLETED,1559,13,2023-08-18 05:32:59.92 UTC,4,70.9,74.1,Dine In
2023-08-18 04:15:47.043 UTC,COMPLETED,1551,03,2023-08-18 06:08:22.254 UTC,1,28.1,30.9,Dine In
2023-08-18 10:45:26.099 UTC,COMPLETED,1581,17,2023-08-18 10:58:06.905 UTC,17,29.8,32.8,Dine In
2023-08-18 14:50:59.13 UTC,COMPLETED,1600,17,2023-08-18 15:10:20.362 UTC,17,33.3,36.6,Dine In
2023-08-18 01:41:44.662 UTC,COMPLETED,1540,11,2023-08-18 02:09:46.237 UTC,1,33.1,36.4,Dine In
2023-08-18 15:23:13.844 UTC,COMPLETED,1608,11,2023-08-18 15:53:06.78 UTC,2,25.9,28.5,Dine In
2023-08-18 00:31:33.728 UTC,COMPLETED,1538,16,2023-08-18 01:01:29.691 UTC,1,22.3,24.5,Dine In
2023-08-18 17:56:19.248 UTC,COMPLETED,1632,15,2023-08-18 18:24:18.751 UTC,3,53.7,56.1,Dine In
2023-08-18 13:23:07.867 UTC,COMPLETED,1593,17,2023-08-18 13:51:18.63 UTC,17,14.9,16.4,Dine In
2023-08-18 15:16:08.805 UTC,COMPLETED,1606,10,2023-08-18 15:42:57.463 UTC,1,38.8,42.7,Dine In
2023-08-18 07:02:02.136 UTC,COMPLETED,1569,17,2023-08-18 07:17:46.752 UTC,1,18.6,20.5,Dine In
2023-08-18 02:45:23.511 UTC,COMPLETED,1544,15,2023-08-18 03:26:07.654 UTC,2,53.0,56.8,Dine In
2023-08-18 05:13:25.399 UTC,COMPLETED,1565,06,2023-08-18 05:52:27.883 UTC,3,55.8,61.4,Dine In
2023-08-18 15:35:13.411 UTC,COMPLETED,1611,12,2023-08-18 16:38:38.881 UTC,6,146.8,161.5,Dine In
2023-08-18 04:50:20.076 UTC,COMPLETED,1558,05,2023-08-18 05:17:35.156 UTC,2,40.8,44.9,Dine In
2023-08-18 10:53:15.958 UTC,COMPLETED,1582,06,2023-08-18 12:04:19.389 UTC,2,53.6,59.0,Dine In
2023-08-18 01:43:56.2 UTC,COMPLETED,1541,01,2023-08-18 01:45:44.409 UTC,1,26.9,29.6,Dine In
2023-08-18 03:05:03.623 UTC,COMPLETED,1545,17,2023-08-18 03:22:21.413 UTC,1,15.3,16.8,Dine In
2023-08-18 16:07:50.48 UTC,COMPLETED,1624,06,2023-08-18 16:40:14.886 UTC,2,19.4,21.3,Dine In
2023-08-18 03:56:55.676 UTC,COMPLETED,1549,15,2023-08-18 04:19:05.239 UTC,1,20.8,22.9,Dine In
2023-08-18 14:01:14.096 UTC,COMPLETED,1598,03,2023-08-18 14:33:01.681 UTC,3,35.1,38.6,Dine In
2023-08-18 03:15:14.157 UTC,COMPLETED,1547,05,2023-08-18 03:31:58.667 UTC,1,19.1,20.6,Dine In
2023-08-18 15:11:24.327 UTC,COMPLETED,1604,15,2023-08-18 16:00:41.596 UTC,3,68.2,75.0,Dine In
2023-08-18 15:38:46.868 UTC,COMPLETED,1615,13,2023-08-18 17:26:11.225 UTC,2,60.1,66.1,Dine In
2023-08-18 00:19:23.768 UTC,COMPLETED,1537,05,2023-08-18 00:55:51.847 UTC,1,13.7,15.1,Dine In
2023-08-18 15:39:53.89 UTC,COMPLETED,1616,17,2023-08-18 16:52:47.531 UTC,3,54.5,60.0,Dine In
2023-08-18 11:22:05.369 UTC,COMPLETED,1585,05,2023-08-18 11:35:56.966 UTC,1,19.4,21.3,Dine In
2023-08-18 14:52:25.426 UTC,COMPLETED,1601,03,2023-08-18 15:51:18.627 UTC,1,53.2,58.5,Dine In
2023-08-18 17:32:30 UTC,COMPLETED,1629,10,2023-08-18 17:34:13.461 UTC,1,30.8,30.8,Dine In
2023-08-18 04:46:06.568 UTC,COMPLETED,1557,12,2023-08-18 05:32:01.447 UTC,4,144.2,158.6,Dine In
2023-08-18 15:43:51.453 UTC,COMPLETED,1618,19,2023-08-18 16:32:41.918 UTC,1,34.3,37.7,Dine In
2023-08-18 16:49:11.177 UTC,VOIDED,1627,06,2023-08-18 17:02:05.077 UTC,1,0.0,0.0,Dine In
2023-08-18 16:05:49.669 UTC,COMPLETED,1623,11,2023-08-18 17:00:34.305 UTC,4,47.3,52.0,Dine In
2023-08-18 15:59:57.309 UTC,COMPLETED,1622,02,2023-08-18 16:43:05.123 UTC,2,37.8,41.6,Dine In
2023-08-18 12:36:42.313 UTC,COMPLETED,1589,07,2023-08-18 13:44:24.826 UTC,5,91.3,100.4,Dine In
2023-08-18 00:18:13.068 UTC,COMPLETED,1536,15,2023-08-18 00:36:34.735 UTC,1,7.0,7.7,Dine In
2023-08-18 13:49:04.057 UTC,COMPLETED,1596,15,2023-08-18 14:10:59.422 UTC,2,22.0,24.2,Dine In
2023-08-18 15:27:14.869 UTC,COMPLETED,1609,06,2023-08-18 15:57:23.902 UTC,4,63.3,69.6,Dine In
2023-08-18 14:46:22.235 UTC,COMPLETED,1599,05,2023-08-18 15:24:41.135 UTC,5,21.4,23.5,Dine In
2023-08-18 12:46:16.039 UTC,COMPLETED,1590,11,2023-08-18 12:58:03.026 UTC,2,38.8,42.7,Dine In
2023-08-18 15:35:22.522 UTC,COMPLETED,1612,08,2023-08-18 16:21:05.167 UTC,2,34.8,38.3,Dine In
2023-08-18 04:16:23.094 UTC,COMPLETED,1552,10,2023-08-18 04:49:54.84 UTC,2,67.8,74.6,Dine In
2023-08-18 00:08:19.456 UTC,COMPLETED,1535,17,2023-08-18 00:31:26.935 UTC,1,19.4,21.3,Dine In
2023-08-18 16:17:37.041 UTC,COMPLETED,1625,15,2023-08-18 16:57:44.671 UTC,2,41.3,43.2,Dine In
2023-08-18 15:50:35.629 UTC,COMPLETED,1620,10,2023-08-18 16:50:05.6 UTC,4,59.3,65.2,Dine In
2023-08-18 08:40:05.24 UTC,COMPLETED,1576,15,2023-08-18 09:34:01.031 UTC,1,55.2,60.7,Dine In
2023-08-18 15:37:42.294 UTC,COMPLETED,1614,01,2023-08-18 16:32:01.804 UTC,1,14.5,16.0,Dine In
2023-08-18 05:10:43.268 UTC,COMPLETED,1563,02,2023-08-18 05:40:24.379 UTC,2,32.6,35.9,Dine In
2023-08-18 15:21:31.453 UTC,COMPLETED,1607,02,2023-08-18 15:55:21.719 UTC,1,30.8,33.9,Dine In
2023-08-18 15:32:38.853 UTC,COMPLETED,1610,05,2023-08-18 16:03:55.182 UTC,1,30.4,33.4,Dine In
2023-08-18 13:43:10.935 UTC,COMPLETED,1595,06,2023-08-18 14:39:47.735 UTC,5,121.3,133.4,Dine In
2023-08-18 13:52:02.015 UTC,COMPLETED,1597,12,2023-08-18 14:19:02.886 UTC,2,29.9,32.9,Dine In
2023-08-18 07:09:30.738 UTC,COMPLETED,1570,06,2023-08-18 07:42:56.161 UTC,1,15.9,17.5,Dine In
2023-08-18 12:55:59.071 UTC,COMPLETED,1591,12,2023-08-18 13:27:53.141 UTC,9,101.4,111.5,Dine In
2023-08-18 13:05:52.516 UTC,COMPLETED,1592,12,2023-08-18 13:26:23.68 UTC,1,36.8,40.5,Dine In
2023-08-18 08:16:02.201 UTC,COMPLETED,1574,16,2023-08-18 08:52:26.931 UTC,3,38.8,42.7,Dine In
2023-08-18 15:36:32.471 UTC,COMPLETED,1613,09,2023-08-18 16:16:04.288 UTC,2,21.9,24.1,Dine In
2023-08-18 04:58:24.153 UTC,COMPLETED,1560,TA16,2023-08-18 05:01:11.132 UTC,0,94.9,94.9,Takeaway
2023-08-18 03:57:01.955 UTC,COMPLETED,1550,TA13,2023-08-18 03:57:46.388 UTC,0,15.4,15.4,Takeaway
2023-08-18 04:20:27.323 UTC,COMPLETED,1554,TA14,2023-08-18 04:21:02.143 UTC,0,15.4,15.4,Takeaway
2023-08-18 05:04:05.338 UTC,COMPLETED,1562,TA17,2023-08-18 05:04:52.001 UTC,0,15.4,15.4,Takeaway
2023-08-18 05:12:15.171 UTC,COMPLETED,1564,TA18,2023-08-18 05:12:39.166 UTC,0,11.4,11.4,Takeaway
2023-08-18 17:54:45.326 UTC,COMPLETED,1631,TA23,2023-08-18 17:54:58.958 UTC,0,15.4,15.4,Takeaway
2023-08-18 05:14:03.585 UTC,COMPLETED,1566,TA19,2023-08-18 05:14:46.672 UTC,0,6.5,6.5,Takeaway
2023-08-18 04:23:59.039 UTC,COMPLETED,1555,TA15,2023-08-18 04:24:37.891 UTC,0,5.0,5.0,Takeaway
2023-08-18 07:49:47.854 UTC,COMPLETED,1572,TA20,2023-08-18 07:59:19.14 UTC,0,58.4,58.4,Takeaway
2023-08-18 08:11:36.676 UTC,COMPLETED,1573,TA21,2023-08-18 08:12:36.393 UTC,0,15.4,15.4,Takeaway
2023-08-13 23:06:26.637 UTC,COMPLETED,1201,17,2023-08-13 23:33:06.211 UTC,1,49.4,52.6,Dine In
2023-08-13 02:39:58.808 UTC,COMPLETED,1146,05,2023-08-13 03:07:20.656 UTC,3,50.2,55.2,Dine In
2023-08-13 23:24:55.083 UTC,COMPLETED,1204,15,2023-08-13 23:45:57.741 UTC,15,9.0,9.9,Dine In
2023-08-13 05:53:06.492 UTC,COMPLETED,1163,11,2023-08-13 06:24:15.414 UTC,3,67.5,74.3,Dine In
2023-08-13 14:29:48.041 UTC,COMPLETED,1190,07,2023-08-13 14:36:37.793 UTC,2,33.9,37.3,Dine In
2023-08-13 11:18:36.416 UTC,COMPLETED,1179,10,2023-08-13 12:09:44.92 UTC,1,19.2,21.1,Dine In
2023-08-13 08:30:15.167 UTC,COMPLETED,1169,05,2023-08-13 08:59:00.708 UTC,1,19.4,21.3,Dine In
2023-08-13 16:28:49.486 UTC,COMPLETED,1195,05,2023-08-13 17:05:12.79 UTC,4,56.7,62.4,Dine In
2023-08-13 07:35:51.682 UTC,COMPLETED,1166,17,2023-08-13 08:16:02.082 UTC,1,20.2,22.2,Dine In
2023-08-13 11:36:03.462 UTC,COMPLETED,1182,17,2023-08-13 12:01:03.655 UTC,1,27.3,30.0,Dine In
2023-08-13 07:38:11.409 UTC,COMPLETED,1167,09,2023-08-13 09:11:46.441 UTC,1,20.4,22.4,Dine In
2023-08-13 01:41:27.433 UTC,COMPLETED,1142,16,2023-08-13 02:31:34.428 UTC,2,29.5,32.5,Dine In
2023-08-13 11:55:36.399 UTC,COMPLETED,1184,18,2023-08-13 12:18:52.9 UTC,18,18.4,20.2,Dine In
2023-08-13 02:53:56.404 UTC,COMPLETED,1147,06,2023-08-13 03:35:54.829 UTC,4,82.2,90.4,Dine In
2023-08-13 11:29:43.374 UTC,COMPLETED,1181,16,2023-08-13 12:16:39.239 UTC,1,54.5,60.0,Dine In
2023-08-13 04:39:25.165 UTC,COMPLETED,1150,05,2023-08-13 05:06:25.825 UTC,2,47.2,51.9,Dine In
2023-08-13 05:52:52.32 UTC,COMPLETED,1162,05,2023-08-13 06:26:20.967 UTC,1,25.9,28.5,Dine In
2023-08-13 15:15:50.635 UTC,COMPLETED,1192,01,2023-08-13 15:30:29.714 UTC,1,21.8,24.0,Dine In
2023-08-13 01:04:25.174 UTC,COMPLETED,1139,17,2023-08-13 01:32:48.639 UTC,1,54.6,60.1,Dine In
2023-08-13 05:42:53.655 UTC,COMPLETED,1161,03,2023-08-13 05:59:26.365 UTC,1,20.4,22.4,Dine In
2023-08-13 10:21:17.301 UTC,COMPLETED,1175,08,2023-08-13 10:47:41.004 UTC,2,35.8,37.4,Dine In
2023-08-13 11:02:25.562 UTC,COMPLETED,1178,06,2023-08-13 11:37:48.678 UTC,3,55.7,61.3,Dine In
2023-08-13 14:22:36.116 UTC,COMPLETED,1188,17,2023-08-13 14:48:46.523 UTC,2,36.3,39.9,Dine In
2023-08-13 17:22:29.133 UTC,COMPLETED,1198,18,2023-08-13 17:54:53.673 UTC,2,42.3,46.5,Dine In
2023-08-13 14:08:14.304 UTC,COMPLETED,1187,08,2023-08-13 14:56:50.139 UTC,2,0.0,0.0,Dine In
2023-08-13 23:21:48.146 UTC,COMPLETED,1202,07,2023-08-14 00:01:39.414 UTC,7,42.9,47.2,Dine In
2023-08-13 01:00:13.607 UTC,COMPLETED,1138,15,2023-08-13 01:26:15.673 UTC,2,35.7,39.3,Dine In
2023-08-13 08:25:11.993 UTC,COMPLETED,1168,17,2023-08-13 09:09:55.294 UTC,4,104.5,115.0,Dine In
2023-08-13 09:20:05.02 UTC,COMPLETED,1171,02,2023-08-13 09:33:45.077 UTC,1,3.5,3.9,Dine In
2023-08-13 15:46:56.092 UTC,COMPLETED,1194,16,2023-08-13 16:37:28.626 UTC,1,15.4,16.9,Dine In
2023-08-13 05:05:04.925 UTC,COMPLETED,1157,07,2023-08-13 05:52:28.535 UTC,5,92.7,102.0,Dine In
2023-08-13 10:41:49.741 UTC,COMPLETED,1177,05,2023-08-13 11:07:51.433 UTC,1,29.9,32.9,Dine In
2023-08-13 16:49:03.339 UTC,COMPLETED,1196,17,2023-08-13 17:29:32.713 UTC,2,28.4,31.2,Dine In
2023-08-13 15:35:57.968 UTC,COMPLETED,1193,17,2023-08-13 15:51:56.564 UTC,1,30.1,33.1,Dine In
2023-08-13 05:30:38.366 UTC,COMPLETED,1160,02,2023-08-13 05:53:25.195 UTC,2,47.4,52.1,Dine In
2023-08-13 04:59:17.322 UTC,COMPLETED,1156,09,2023-08-13 07:05:34.661 UTC,2,37.1,40.8,Dine In
2023-08-13 18:22:21.782 UTC,COMPLETED,1199,05,2023-08-13 18:27:24.963 UTC,1,6.5,7.2,Dine In
2023-08-13 11:23:25.532 UTC,VOIDED,1180,11,2023-08-13 11:24:44.023 UTC,11,0.0,0.0,Dine In
2023-08-13 03:38:29.222 UTC,COMPLETED,1149,11,2023-08-13 04:09:46.284 UTC,4,57.2,62.9,Dine In
2023-08-13 10:28:39.457 UTC,COMPLETED,1176,11,2023-08-13 11:07:02.595 UTC,4,80.6,88.2,Dine In
2023-08-13 14:22:48.665 UTC,COMPLETED,1189,16,2023-08-13 14:37:05.479 UTC,16,15.9,17.5,Dine In
2023-08-13 23:23:05.981 UTC,COMPLETED,1203,06,2023-08-13 23:59:27.503 UTC,1,95.4,104.9,Dine In
2023-08-13 02:29:20.294 UTC,COMPLETED,1144,08,2023-08-13 02:52:31.001 UTC,1,38.8,40.9,Dine In
2023-08-13 04:45:14.7 UTC,COMPLETED,1151,11,2023-08-13 05:15:48.37 UTC,1,14.9,16.4,Dine In
2023-08-13 03:11:37.705 UTC,COMPLETED,1148,17,2023-08-13 03:37:39.278 UTC,2,28.3,31.1,Dine In
2023-08-13 01:31:22.962 UTC,COMPLETED,1141,02,2023-08-13 01:57:26.57 UTC,1,18.6,20.5,Dine In
2023-08-13 23:43:59.136 UTC,COMPLETED,1205,02,2023-08-14 00:04:26.033 UTC,1,14.9,16.4,Dine In
2023-08-13 10:16:39.78 UTC,COMPLETED,1174,09,2023-08-13 11:04:31.334 UTC,1,28.8,31.7,Dine In
2023-08-13 22:33:43.449 UTC,COMPLETED,1200,17,2023-08-13 22:50:05.118 UTC,17,40.7,44.8,Dine In
2023-08-13 06:24:24.174 UTC,COMPLETED,1164,15,2023-08-13 07:29:58.613 UTC,1,19.2,21.1,Dine In
2023-08-13 12:34:10.433 UTC,COMPLETED,1186,08,2023-08-13 12:49:05.345 UTC,1,19.4,21.3,Dine In
2023-08-13 10:01:17.811 UTC,COMPLETED,1173,17,2023-08-13 10:24:31.528 UTC,1,34.8,38.3,Dine In
2023-08-13 11:38:18.196 UTC,COMPLETED,1183,20,2023-08-13 11:42:56.002 UTC,1,7.2,6.5,Dine In
2023-08-13 01:11:48.866 UTC,COMPLETED,1140,06,2023-08-13 01:42:27.203 UTC,6,79.6,87.6,Dine In
2023-08-13 04:54:22.364 UTC,COMPLETED,1154,02,2023-08-13 05:17:57.938 UTC,2,30.8,33.9,Dine In
2023-08-13 05:24:32.517 UTC,COMPLETED,1159,08,2023-08-13 05:53:54.307 UTC,2,29.8,32.8,Dine In
2023-08-13 14:56:50.097 UTC,COMPLETED,1191,07,2023-08-13 14:59:32.991 UTC,2,33.8,37.2,Dine In
2023-08-13 17:08:29.507 UTC,COMPLETED,1197,16,2023-08-13 17:29:54.677 UTC,16,48.9,53.8,Dine In
2023-08-13 05:17:00.066 UTC,COMPLETED,1158,06,2023-08-13 05:54:09.98 UTC,5,72.2,79.4,Dine In
2023-08-13 01:46:20.342 UTC,COMPLETED,1143,TA67,2023-08-13 01:55:18.724 UTC,0,71.0,71.0,Takeaway
2023-08-13 09:51:46.664 UTC,COMPLETED,1172,TA75,2023-08-13 09:52:40.939 UTC,0,3.5,3.5,Takeaway
2023-08-13 04:47:45.892 UTC,COMPLETED,1152,TA69,2023-08-13 04:57:11.884 UTC,0,6.5,6.5,Takeaway
2023-08-13 12:05:25.081 UTC,COMPLETED,1185,TA77,2023-08-13 12:06:17.755 UTC,0,15.4,15.4,Takeaway
2023-08-13 00:41:00.325 UTC,COMPLETED,1137,TA66,2023-08-13 00:43:14.65 UTC,0,34.8,34.8,Takeaway
2023-08-13 06:31:14.667 UTC,COMPLETED,1165,TA72,2023-08-13 06:32:26.077 UTC,0,16.4,16.4,Takeaway
2023-08-13 02:37:04.974 UTC,COMPLETED,1145,TA68,2023-08-13 02:44:25.794 UTC,0,16.6,16.6,Takeaway
2023-08-13 09:16:42.585 UTC,COMPLETED,1170,TA73,2023-08-13 09:22:08.787 UTC,0,8.8,8.8,Takeaway
2023-08-13 04:49:49.63 UTC,COMPLETED,1153,TA70,2023-08-13 04:51:02.868 UTC,0,24.8,24.8,Takeaway
2023-08-13 04:55:57.131 UTC,COMPLETED,1155,TA71,2023-08-13 04:56:32.992 UTC,0,13.5,13.5,Takeaway
2023-08-17 14:28:24.311 UTC,COMPLETED,1519,17,2023-08-17 15:03:46.19 UTC,2,50.2,55.2,Dine In
2023-08-17 09:36:34.307 UTC,COMPLETED,1496,02,2023-08-17 10:18:37.641 UTC,2,31.9,35.1,Dine In
2023-08-17 08:40:32.817 UTC,COMPLETED,1494,11,2023-08-17 09:00:12.664 UTC,11,10.0,11.0,Dine In
2023-08-17 12:58:05.03 UTC,COMPLETED,1512,06,2023-08-17 13:46:22.131 UTC,3,46.7,51.4,Dine In
2023-08-17 13:34:58.655 UTC,COMPLETED,1514,15,2023-08-17 14:08:01.332 UTC,1,12.0,13.2,Dine In
2023-08-17 00:37:47.782 UTC,COMPLETED,1456,02,2023-08-17 01:02:38.875 UTC,1,18.6,20.5,Dine In
2023-08-17 11:21:11.178 UTC,COMPLETED,1506,18,2023-08-17 11:32:27.819 UTC,18,14.9,16.4,Dine In
2023-08-17 03:33:57.874 UTC,COMPLETED,1469,02,2023-08-17 03:54:35.584 UTC,2,28.6,31.5,Dine In
2023-08-17 04:34:26.783 UTC,COMPLETED,1474,17,2023-08-17 04:38:13.628 UTC,1,15.4,15.4,Dine In
2023-08-17 14:59:57.383 UTC,COMPLETED,1524,05,2023-08-17 15:36:14.487 UTC,2,36.9,40.6,Dine In
2023-08-17 00:45:28.066 UTC,COMPLETED,1457,05,2023-08-17 01:07:19.564 UTC,2,29.6,32.6,Dine In
2023-08-17 14:32:52.282 UTC,COMPLETED,1521,09,2023-08-17 14:56:19.285 UTC,2,27.9,30.7,Dine In
2023-08-17 04:35:26.464 UTC,COMPLETED,1475,02,2023-08-17 05:24:47.465 UTC,2,26.9,29.6,Dine In
2023-08-17 02:00:11.709 UTC,COMPLETED,1465,15,2023-08-17 02:25:31.734 UTC,1,38.3,42.1,Dine In
2023-08-17 00:50:12.875 UTC,VOIDED,1459,21,2023-08-17 01:02:48.344 UTC,1,0.0,0.0,Dine In
2023-08-17 09:12:51.324 UTC,COMPLETED,1495,11,2023-08-17 09:39:20.781 UTC,11,15.0,16.5,Dine In
2023-08-17 04:57:33.555 UTC,COMPLETED,1479,03,2023-08-17 05:38:31.971 UTC,3,54.7,60.2,Dine In
2023-08-17 11:09:50.764 UTC,COMPLETED,1504,10,2023-08-17 11:38:07.697 UTC,10,14.0,15.4,Dine In
2023-08-17 05:11:01.133 UTC,COMPLETED,1480,11,2023-08-17 05:45:12.345 UTC,2,36.9,40.6,Dine In
2023-08-17 14:29:29.761 UTC,COMPLETED,1520,15,2023-08-17 15:42:19.513 UTC,15,59.7,65.7,Dine In
2023-08-17 23:50:31.559 UTC,COMPLETED,1534,01,2023-08-18 00:14:44.497 UTC,1,18.6,20.5,Dine In
2023-08-17 08:03:12.581 UTC,COMPLETED,1492,08,2023-08-17 08:29:43.02 UTC,1,15.9,17.5,Dine In
2023-08-17 13:49:40.648 UTC,COMPLETED,1516,17,2023-08-17 14:16:24.11 UTC,2,31.3,34.4,Dine In
2023-08-17 10:04:14.267 UTC,COMPLETED,1500,05,2023-08-17 10:38:27.888 UTC,1,21.4,23.5,Dine In
2023-08-17 12:04:21.87 UTC,COMPLETED,1508,03,2023-08-17 12:26:43.98 UTC,1,25.9,28.5,Dine In
2023-08-17 04:17:05.823 UTC,COMPLETED,1471,07,2023-08-17 04:46:30.8 UTC,5,71.6,78.8,Dine In
2023-08-17 05:15:27.07 UTC,COMPLETED,1484,01,2023-08-17 05:52:21.631 UTC,1,18.6,20.5,Dine In
2023-08-17 00:49:35.747 UTC,COMPLETED,1458,03,2023-08-17 01:14:49.882 UTC,2,38.1,41.9,Dine In
2023-08-17 00:53:57.33 UTC,COMPLETED,1460,15,2023-08-17 01:15:46.725 UTC,1,18.6,20.5,Dine In
2023-08-17 15:11:08.286 UTC,COMPLETED,1526,03,2023-08-17 15:26:38.45 UTC,1,15.4,15.4,Dine In
2023-08-17 01:10:00.246 UTC,COMPLETED,1462,17,2023-08-17 01:10:30.398 UTC,5,38.4,42.2,Dine In
2023-08-17 16:43:44.911 UTC,VOIDED,1531,01,2023-08-17 16:57:35.866 UTC,1,0.0,0.0,Dine In
2023-08-17 05:12:38.605 UTC,COMPLETED,1482,15,2023-08-17 05:57:05.46 UTC,1,22.8,25.1,Dine In
2023-08-17 16:52:54.197 UTC,COMPLETED,1532,17,2023-08-17 17:24:11.993 UTC,2,34.4,37.8,Dine In
2023-08-17 04:02:34.874 UTC,COMPLETED,1470,02,2023-08-17 04:32:52.839 UTC,1,22.9,25.2,Dine In
2023-08-17 22:40:07.653 UTC,COMPLETED,1533,08,2023-08-17 22:58:05.49 UTC,8,11.5,12.7,Dine In
2023-08-17 01:26:39.064 UTC,COMPLETED,1464,15,2023-08-17 01:45:08.159 UTC,2,34.3,37.7,Dine In
2023-08-17 04:56:11.419 UTC,COMPLETED,1478,09,2023-08-17 05:49:28.428 UTC,1,24.8,27.3,Dine In
2023-08-17 15:39:11.463 UTC,COMPLETED,1528,19,2023-08-17 15:59:45.974 UTC,2,18.3,20.1,Dine In
2023-08-17 15:39:24.997 UTC,COMPLETED,1529,17,2023-08-17 16:24:00.179 UTC,4,86.5,95.2,Dine In
2023-08-17 02:45:48.682 UTC,COMPLETED,1466,06,2023-08-17 02:49:13.773 UTC,1,31.3,34.4,Dine In
2023-08-17 14:11:10.336 UTC,COMPLETED,1517,05,2023-08-17 14:34:28.51 UTC,2,34.3,37.7,Dine In
2023-08-17 11:15:01.547 UTC,COMPLETED,1505,05,2023-08-17 11:42:35.643 UTC,5,34.1,37.5,Dine In
2023-08-17 04:51:10.319 UTC,COMPLETED,1476,05,2023-08-17 07:08:39.586 UTC,1,41.3,45.4,Dine In
2023-08-17 04:51:41.935 UTC,COMPLETED,1477,10,2023-08-17 05:17:42.468 UTC,2,77.7,82.5,Dine In
2023-08-17 15:15:36.186 UTC,COMPLETED,1527,12,2023-08-17 15:54:36.937 UTC,2,80.5,88.6,Dine In
2023-08-17 03:20:43.926 UTC,COMPLETED,1468,15,2023-08-17 04:30:12.4 UTC,2,15.2,16.7,Dine In
2023-08-17 01:07:26.304 UTC,COMPLETED,1461,02,2023-08-17 01:28:00.788 UTC,2,37.2,40.9,Dine In
2023-08-17 10:30:06.41 UTC,COMPLETED,1503,16,2023-08-17 11:14:52.115 UTC,16,31.8,35.0,Dine In
2023-08-17 14:47:49.228 UTC,COMPLETED,1522,02,2023-08-17 15:37:53.949 UTC,2,54.3,59.7,Dine In
2023-08-17 11:42:48.038 UTC,COMPLETED,1507,06,2023-08-17 12:05:09.963 UTC,1,40.3,44.3,Dine In
2023-08-17 09:57:00.199 UTC,COMPLETED,1499,15,2023-08-17 10:24:05.153 UTC,1,19.4,21.3,Dine In
2023-08-17 14:14:17.773 UTC,COMPLETED,1518,11,2023-08-17 14:57:13.668 UTC,3,56.3,61.9,Dine In
2023-08-17 15:07:14.59 UTC,COMPLETED,1525,01,2023-08-17 15:35:22.288 UTC,1,13.0,14.3,Dine In
2023-08-17 16:25:37.472 UTC,COMPLETED,1530,08,2023-08-17 16:51:05.576 UTC,1,40.7,44.8,Dine In
2023-08-17 05:26:08.265 UTC,COMPLETED,1486,17,2023-08-17 05:42:23.446 UTC,1,20.9,23.0,Dine In
2023-08-17 04:25:02.876 UTC,COMPLETED,1472,12,2023-08-17 05:01:34.78 UTC,3,77.9,84.2,Dine In
2023-08-17 12:13:30.126 UTC,COMPLETED,1510,15,2023-08-17 12:48:25.234 UTC,1,13.0,14.3,Dine In
2023-08-17 06:00:15.434 UTC,COMPLETED,1488,15,2023-08-17 06:32:09.952 UTC,1,20.6,22.7,Dine In
2023-08-17 10:23:34.95 UTC,COMPLETED,1502,06,2023-08-17 10:43:07.282 UTC,3,45.7,50.3,Dine In
2023-08-17 12:18:48.582 UTC,COMPLETED,1511,02,2023-08-17 12:23:40.695 UTC,1,13.9,13.9,Dine In
2023-08-17 05:14:05.873 UTC,COMPLETED,1483,12,2023-08-17 05:43:41.087 UTC,1,23.8,26.2,Dine In
2023-08-17 03:15:46.091 UTC,COMPLETED,1467,03,2023-08-17 03:34:05.872 UTC,1,20.9,23.0,Dine In
2023-08-17 06:14:23.097 UTC,COMPLETED,1489,11,2023-08-17 07:09:24.383 UTC,2,61.1,67.2,Dine In
2023-08-17 10:06:09.484 UTC,COMPLETED,1501,08,2023-08-17 10:47:18.054 UTC,2,51.2,56.3,Dine In
2023-08-17 01:12:37.753 UTC,COMPLETED,1463,17,2023-08-17 01:52:14.672 UTC,2,52.4,57.6,Dine In
